date,week,observer,parent_id,pedal_disc_diameter_mm,pedal_disc_area_mm2,image_id,FvFm,health_note,genotype,temp,parent_id,tub_id
2026-04-15,W10,Grady,P3_H2_32_Tub3,5.034,N/A,IMG_0025,0.643,healthy,H2,32,P3_H2_32_Tub3,H2_32_Tub3
2026-04-15,W10,Grady,P1_VWA_32_Tub1,9.668,69.548,IMG_0026,0.678,healthy,VWA,32,P1_VWA_32_Tub1,VWA_32_Tub1
2026-04-15,W10,Grady,P2_VWA_32_Tub1,6.409,N/A,IMG_0027,0.692,healthy,VWA,32,P2_VWA_32_Tub1,VWA_32_Tub1
2026-04-15,W10,Grady,P3_VWA_32_Tub1,6.563,17.175,IMG_0026,0.706,healthy,VWA,32,P3_VWA_32_Tub1,VWA_32_Tub1
2026-04-15,W10,Grady,P1_VWA_32_Tub2,6.771,N/A,IMG_0028,0.676,healthy,VWA,32,P1_VWA_32_Tub2,VWA_32_Tub2
2026-04-15,W10,Grady,P2_VWA_32_Tub2,3.31,N/A,IMG_0028,0.655,healthy,VWA,32,P2_VWA_32_Tub2,VWA_32_Tub2
2026-04-15,W10,Grady,P3_VWA_32_Tub2,4.901,18.641,IMG_0029,0.547,healthy,VWA,32,P3_VWA_32_Tub2,VWA_32_Tub2
2026-04-15,W10,Grady,P1_VWA_32_Tub3,8.257,44.742,IMG_0030,0.602,healthy,VWA,32,P1_VWA_32_Tub3,VWA_32_Tub3
2026-04-15,W10,Grady,P2_VWA_32_Tub3,5.5,23.118,IMG_0031,0.661,healthy,VWA,32,P2_VWA_32_Tub3,VWA_32_Tub3
2026-04-15,W10,Grady,P3_VWA_32_Tub3,5.355,21.218,IMG_0032,0.739,healthy,VWA,32,P3_VWA_32_Tub3,VWA_32_Tub3
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
