ID,plate,treatment,line,symbiosis,well,temp,day,day_cat,tent_count
CC7-APO-2_A1,CC7-APO-2,CC7-APO-32C,CC7,Apo,A1,32C (heat stress),10,day_010,6
CC7-APO-2_A1,CC7-APO-2,CC7-APO-32C,CC7,Apo,A1,32C (heat stress),11,day_011,6
CC7-APO-2_A1,CC7-APO-2,CC7-APO-32C,CC7,Apo,A1,32C (heat stress),12,day_012,8
CC7-APO-2_A1,CC7-APO-2,CC7-APO-32C,CC7,Apo,A1,32C (heat stress),13,day_013,8
CC7-APO-2_A1,CC7-APO-2,CC7-APO-32C,CC7,Apo,A1,32C (heat stress),14,day_014,8
CC7-APO-2_A1,CC7-APO-2,CC7-APO-32C,CC7,Apo,A1,32C (heat stress),17,day_017,8
CC7-APO-2_A1,CC7-APO-2,CC7-APO-32C,CC7,Apo,A1,32C (heat stress),20,day_020,8
CC7-APO-2_A1,CC7-APO-2,CC7-APO-32C,CC7,Apo,A1,32C (heat stress),21,day_021,8
CC7-APO-2_C4.2,CC7-APO-2,CC7-APO-32C,CC7,Apo,C4,32C (heat stress),0,day_00,0
CC7-APO-2_C4.2,CC7-APO-2,CC7-APO-32C,CC7,Apo,C4,32C (heat stress),4,day_04,0
CC7-APO-2_C4.2,CC7-APO-2,CC7-APO-32C,CC7,Apo,C4,32C (heat stress),5,day_05,0
CC7-APO-2_C4.2,CC7-APO-2,CC7-APO-32C,CC7,Apo,C4,32C (heat stress),6,day_06,3
CC7-APO-2_C4.2,CC7-APO-2,CC7-APO-32C,CC7,Apo,C4,32C (heat stress),7,day_07,3
CC7-APO-2_C4.2,CC7-APO-2,CC7-APO-32C,CC7,Apo,C4,32C (heat stress),8,day_08,3
CC7-APO-2_C4.2,CC7-APO-2,CC7-APO-32C,CC7,Apo,C4,32C (heat stress),9,day_09,8
CC7-APO-2_C4.2,CC7-APO-2,CC7-APO-32C,CC7,Apo,C4,32C (heat stress),10,day_010,8
CC7-APO-2_C4.2,CC7-APO-2,CC7-APO-32C,CC7,Apo,C4,32C (heat stress),11,day_011,8
CC7-APO-2_C4.2,CC7-APO-2,CC7-APO-32C,CC7,Apo,C4,32C (heat stress),12,day_012,8
CC7-APO-2_C4.2,CC7-APO-2,CC7-APO-32C,CC7,Apo,C4,32C (heat stress),13,day_013,8
CC7-APO-2_C4.2,CC7-APO-2,CC7-APO-32C,CC7,Apo,C4,32C (heat stress),14,day_014,8
CC7-APO-2_C4.2,CC7-APO-2,CC7-APO-32C,CC7,Apo,C4,32C (heat stress),17,day_017,8
CC7-APO-2_C4.2,CC7-APO-2,CC7-APO-32C,CC7,Apo,C4,32C (heat stress),20,day_020,8
CC7-APO-2_C4.2,CC7-APO-2,CC7-APO-32C,CC7,Apo,C4,32C (heat stress),21,day_021,8
CC7-APO-2_C3,CC7-APO-2,CC7-APO-32C,CC7,Apo,C3,32C (heat stress),0,day_00,0
CC7-APO-2_C3,CC7-APO-2,CC7-APO-32C,CC7,Apo,C3,32C (heat stress),4,day_04,0
CC7-APO-2_C3,CC7-APO-2,CC7-APO-32C,CC7,Apo,C3,32C (heat stress),5,day_05,0
CC7-APO-2_C3,CC7-APO-2,CC7-APO-32C,CC7,Apo,C3,32C (heat stress),6,day_06,4
CC7-APO-2_C3,CC7-APO-2,CC7-APO-32C,CC7,Apo,C3,32C (heat stress),7,day_07,5
CC7-APO-2_C3,CC7-APO-2,CC7-APO-32C,CC7,Apo,C3,32C (heat stress),8,day_08,7
CC7-APO-2_C3,CC7-APO-2,CC7-APO-32C,CC7,Apo,C3,32C (heat stress),9,day_09,7
CC7-APO-2_C3,CC7-APO-2,CC7-APO-32C,CC7,Apo,C3,32C (heat stress),10,day_010,7
CC7-APO-2_C3,CC7-APO-2,CC7-APO-32C,CC7,Apo,C3,32C (heat stress),11,day_011,7
CC7-APO-2_C3,CC7-APO-2,CC7-APO-32C,CC7,Apo,C3,32C (heat stress),12,day_012,8
CC7-APO-2_C3,CC7-APO-2,CC7-APO-32C,CC7,Apo,C3,32C (heat stress),13,day_013,8
CC7-APO-2_C3,CC7-APO-2,CC7-APO-32C,CC7,Apo,C3,32C (heat stress),14,day_014,8
CC7-APO-2_C3,CC7-APO-2,CC7-APO-32C,CC7,Apo,C3,32C (heat stress),17,day_017,8
CC7-APO-2_C3,CC7-APO-2,CC7-APO-32C,CC7,Apo,C3,32C (heat stress),20,day_020,8
CC7-APO-2_C3,CC7-APO-2,CC7-APO-32C,CC7,Apo,C3,32C (heat stress),21,day_021,8
CC7-APO-2_A4,CC7-APO-2,CC7-APO-32C,CC7,Apo,A4,32C (heat stress),0,day_00,0
CC7-APO-2_A4,CC7-APO-2,CC7-APO-32C,CC7,Apo,A4,32C (heat stress),4,day_04,0
CC7-APO-2_A4,CC7-APO-2,CC7-APO-32C,CC7,Apo,A4,32C (heat stress),5,day_05,0
CC7-APO-2_A4,CC7-APO-2,CC7-APO-32C,CC7,Apo,A4,32C (heat stress),6,day_06,3
CC7-APO-2_A4,CC7-APO-2,CC7-APO-32C,CC7,Apo,A4,32C (heat stress),7,day_07,6
CC7-APO-2_A4,CC7-APO-2,CC7-APO-32C,CC7,Apo,A4,32C (heat stress),8,day_08,6
CC7-APO-2_A4,CC7-APO-2,CC7-APO-32C,CC7,Apo,A4,32C (heat stress),9,day_09,7
CC7-APO-2_A4,CC7-APO-2,CC7-APO-32C,CC7,Apo,A4,32C (heat stress),10,day_010,7
CC7-APO-2_A4,CC7-APO-2,CC7-APO-32C,CC7,Apo,A4,32C (heat stress),11,day_011,7
CC7-APO-2_A4,CC7-APO-2,CC7-APO-32C,CC7,Apo,A4,32C (heat stress),12,day_012,8
CC7-APO-2_A4,CC7-APO-2,CC7-APO-32C,CC7,Apo,A4,32C (heat stress),13,day_013,8
CC7-APO-2_A4,CC7-APO-2,CC7-APO-32C,CC7,Apo,A4,32C (heat stress),14,day_014,8
CC7-APO-2_A4,CC7-APO-2,CC7-APO-32C,CC7,Apo,A4,32C (heat stress),17,day_017,8
CC7-APO-2_A4,CC7-APO-2,CC7-APO-32C,CC7,Apo,A4,32C (heat stress),20,day_020,8
CC7-APO-2_A4,CC7-APO-2,CC7-APO-32C,CC7,Apo,A4,32C (heat stress),21,day_021,8
CC7-APO-2_B3,CC7-APO-2,CC7-APO-32C,CC7,Apo,B3,32C (heat stress),0,day_00,0
CC7-APO-2_B3,CC7-APO-2,CC7-APO-32C,CC7,Apo,B3,32C (heat stress),4,day_04,0
CC7-APO-2_B3,CC7-APO-2,CC7-APO-32C,CC7,Apo,B3,32C (heat stress),5,day_05,0
CC7-APO-2_B3,CC7-APO-2,CC7-APO-32C,CC7,Apo,B3,32C (heat stress),6,day_06,5
CC7-APO-2_B3,CC7-APO-2,CC7-APO-32C,CC7,Apo,B3,32C (heat stress),7,day_07,6
CC7-APO-2_B3,CC7-APO-2,CC7-APO-32C,CC7,Apo,B3,32C (heat stress),8,day_08,7
CC7-APO-2_B3,CC7-APO-2,CC7-APO-32C,CC7,Apo,B3,32C (heat stress),9,day_09,8
CC7-APO-2_B3,CC7-APO-2,CC7-APO-32C,CC7,Apo,B3,32C (heat stress),10,day_010,8
CC7-APO-2_B3,CC7-APO-2,CC7-APO-32C,CC7,Apo,B3,32C (heat stress),11,day_011,8
CC7-APO-2_B3,CC7-APO-2,CC7-APO-32C,CC7,Apo,B3,32C (heat stress),12,day_012,8
CC7-APO-2_B3,CC7-APO-2,CC7-APO-32C,CC7,Apo,B3,32C (heat stress),13,day_013,8
CC7-APO-2_B3,CC7-APO-2,CC7-APO-32C,CC7,Apo,B3,32C (heat stress),14,day_014,8
CC7-APO-2_B3,CC7-APO-2,CC7-APO-32C,CC7,Apo,B3,32C (heat stress),17,day_017,8
CC7-APO-2_B3,CC7-APO-2,CC7-APO-32C,CC7,Apo,B3,32C (heat stress),20,day_020,8
CC7-APO-2_B3,CC7-APO-2,CC7-APO-32C,CC7,Apo,B3,32C (heat stress),21,day_021,8
CC7-APO-2_A2,CC7-APO-2,CC7-APO-32C,CC7,Apo,A2,32C (heat stress),0,day_00,0
CC7-APO-2_A2,CC7-APO-2,CC7-APO-32C,CC7,Apo,A2,32C (heat stress),4,day_04,0
CC7-APO-2_A2,CC7-APO-2,CC7-APO-32C,CC7,Apo,A2,32C (heat stress),5,day_05,2
CC7-APO-2_A2,CC7-APO-2,CC7-APO-32C,CC7,Apo,A2,32C (heat stress),6,day_06,6
CC7-APO-2_A2,CC7-APO-2,CC7-APO-32C,CC7,Apo,A2,32C (heat stress),7,day_07,7
CC7-APO-2_A2,CC7-APO-2,CC7-APO-32C,CC7,Apo,A2,32C (heat stress),8,day_08,7
CC7-APO-2_A2,CC7-APO-2,CC7-APO-32C,CC7,Apo,A2,32C (heat stress),9,day_09,8
CC7-APO-2_A2,CC7-APO-2,CC7-APO-32C,CC7,Apo,A2,32C (heat stress),10,day_010,8
CC7-APO-2_A2,CC7-APO-2,CC7-APO-32C,CC7,Apo,A2,32C (heat stress),11,day_011,8
CC7-APO-2_A2,CC7-APO-2,CC7-APO-32C,CC7,Apo,A2,32C (heat stress),12,day_012,8
CC7-APO-2_A2,CC7-APO-2,CC7-APO-32C,CC7,Apo,A2,32C (heat stress),13,day_013,8
CC7-APO-2_A2,CC7-APO-2,CC7-APO-32C,CC7,Apo,A2,32C (heat stress),14,day_014,8
CC7-APO-2_A2,CC7-APO-2,CC7-APO-32C,CC7,Apo,A2,32C (heat stress),17,day_017,8
CC7-APO-2_A2,CC7-APO-2,CC7-APO-32C,CC7,Apo,A2,32C (heat stress),20,day_020,8
CC7-APO-2_A2,CC7-APO-2,CC7-APO-32C,CC7,Apo,A2,32C (heat stress),21,day_021,8
CC7-APO-2_A3,CC7-APO-2,CC7-APO-32C,CC7,Apo,A3,32C (heat stress),0,day_00,0
CC7-APO-2_A3,CC7-APO-2,CC7-APO-32C,CC7,Apo,A3,32C (heat stress),4,day_04,0
CC7-APO-2_A3,CC7-APO-2,CC7-APO-32C,CC7,Apo,A3,32C (heat stress),5,day_05,2
CC7-APO-2_A3,CC7-APO-2,CC7-APO-32C,CC7,Apo,A3,32C (heat stress),6,day_06,6
CC7-APO-2_A3,CC7-APO-2,CC7-APO-32C,CC7,Apo,A3,32C (heat stress),7,day_07,7
CC7-APO-2_A3,CC7-APO-2,CC7-APO-32C,CC7,Apo,A3,32C (heat stress),8,day_08,7
CC7-APO-2_A3,CC7-APO-2,CC7-APO-32C,CC7,Apo,A3,32C (heat stress),9,day_09,8
CC7-APO-2_A3,CC7-APO-2,CC7-APO-32C,CC7,Apo,A3,32C (heat stress),10,day_010,8
CC7-APO-2_A3,CC7-APO-2,CC7-APO-32C,CC7,Apo,A3,32C (heat stress),11,day_011,8
CC7-APO-2_A3,CC7-APO-2,CC7-APO-32C,CC7,Apo,A3,32C (heat stress),12,day_012,8
CC7-APO-2_A3,CC7-APO-2,CC7-APO-32C,CC7,Apo,A3,32C (heat stress),13,day_013,8
CC7-APO-2_A3,CC7-APO-2,CC7-APO-32C,CC7,Apo,A3,32C (heat stress),14,day_014,8
CC7-APO-2_A3,CC7-APO-2,CC7-APO-32C,CC7,Apo,A3,32C (heat stress),17,day_017,8
CC7-APO-2_A3,CC7-APO-2,CC7-APO-32C,CC7,Apo,A3,32C (heat stress),20,day_020,8
CC7-APO-2_A3,CC7-APO-2,CC7-APO-32C,CC7,Apo,A3,32C (heat stress),21,day_021,8
CC7-APO-2_B2,CC7-APO-2,CC7-APO-32C,CC7,Apo,B2,32C (heat stress),0,day_00,0
CC7-APO-2_B2,CC7-APO-2,CC7-APO-32C,CC7,Apo,B2,32C (heat stress),4,day_04,0
CC7-APO-2_B2,CC7-APO-2,CC7-APO-32C,CC7,Apo,B2,32C (heat stress),5,day_05,1
CC7-APO-2_B2,CC7-APO-2,CC7-APO-32C,CC7,Apo,B2,32C (heat stress),6,day_06,4
CC7-APO-2_B2,CC7-APO-2,CC7-APO-32C,CC7,Apo,B2,32C (heat stress),7,day_07,7
CC7-APO-2_B2,CC7-APO-2,CC7-APO-32C,CC7,Apo,B2,32C (heat stress),8,day_08,8
CC7-APO-2_B2,CC7-APO-2,CC7-APO-32C,CC7,Apo,B2,32C (heat stress),9,day_09,8
CC7-APO-2_B2,CC7-APO-2,CC7-APO-32C,CC7,Apo,B2,32C (heat stress),10,day_010,8
CC7-APO-2_B2,CC7-APO-2,CC7-APO-32C,CC7,Apo,B2,32C (heat stress),11,day_011,8
CC7-APO-2_B2,CC7-APO-2,CC7-APO-32C,CC7,Apo,B2,32C (heat stress),12,day_012,8
CC7-APO-2_B2,CC7-APO-2,CC7-APO-32C,CC7,Apo,B2,32C (heat stress),13,day_013,8
CC7-APO-2_B2,CC7-APO-2,CC7-APO-32C,CC7,Apo,B2,32C (heat stress),14,day_014,8
CC7-APO-2_B2,CC7-APO-2,CC7-APO-32C,CC7,Apo,B2,32C (heat stress),17,day_017,8
CC7-APO-2_B2,CC7-APO-2,CC7-APO-32C,CC7,Apo,B2,32C (heat stress),20,day_020,8
CC7-APO-2_B2,CC7-APO-2,CC7-APO-32C,CC7,Apo,B2,32C (heat stress),21,day_021,8
CC7-APO-2_C4.1,CC7-APO-2,CC7-APO-32C,CC7,Apo,C4,32C (heat stress),0,day_00,0
CC7-APO-2_C4.1,CC7-APO-2,CC7-APO-32C,CC7,Apo,C4,32C (heat stress),4,day_04,0
CC7-APO-2_C4.1,CC7-APO-2,CC7-APO-32C,CC7,Apo,C4,32C (heat stress),5,day_05,2
CC7-APO-2_C4.1,CC7-APO-2,CC7-APO-32C,CC7,Apo,C4,32C (heat stress),6,day_06,5
CC7-APO-2_C4.1,CC7-APO-2,CC7-APO-32C,CC7,Apo,C4,32C (heat stress),7,day_07,7
CC7-APO-2_C4.1,CC7-APO-2,CC7-APO-32C,CC7,Apo,C4,32C (heat stress),8,day_08,8
CC7-APO-2_C4.1,CC7-APO-2,CC7-APO-32C,CC7,Apo,C4,32C (heat stress),9,day_09,8
CC7-APO-2_C4.1,CC7-APO-2,CC7-APO-32C,CC7,Apo,C4,32C (heat stress),10,day_010,8
CC7-APO-2_C4.1,CC7-APO-2,CC7-APO-32C,CC7,Apo,C4,32C (heat stress),11,day_011,8
CC7-APO-2_C4.1,CC7-APO-2,CC7-APO-32C,CC7,Apo,C4,32C (heat stress),12,day_012,8
CC7-APO-2_C4.1,CC7-APO-2,CC7-APO-32C,CC7,Apo,C4,32C (heat stress),13,day_013,8
CC7-APO-2_C4.1,CC7-APO-2,CC7-APO-32C,CC7,Apo,C4,32C (heat stress),14,day_014,8
CC7-APO-2_C4.1,CC7-APO-2,CC7-APO-32C,CC7,Apo,C4,32C (heat stress),17,day_017,8
CC7-APO-2_C4.1,CC7-APO-2,CC7-APO-32C,CC7,Apo,C4,32C (heat stress),20,day_020,8
CC7-APO-2_C4.1,CC7-APO-2,CC7-APO-32C,CC7,Apo,C4,32C (heat stress),21,day_021,8
CC7-APO-2_B1,CC7-APO-2,CC7-APO-32C,CC7,Apo,B1,32C (heat stress),0,day_00,0
CC7-APO-2_B1,CC7-APO-2,CC7-APO-32C,CC7,Apo,B1,32C (heat stress),4,day_04,0
CC7-APO-2_B1,CC7-APO-2,CC7-APO-32C,CC7,Apo,B1,32C (heat stress),5,day_05,3
CC7-APO-2_B1,CC7-APO-2,CC7-APO-32C,CC7,Apo,B1,32C (heat stress),6,day_06,8
CC7-APO-2_B1,CC7-APO-2,CC7-APO-32C,CC7,Apo,B1,32C (heat stress),7,day_07,8
CC7-APO-2_B1,CC7-APO-2,CC7-APO-32C,CC7,Apo,B1,32C (heat stress),8,day_08,8
CC7-APO-2_B1,CC7-APO-2,CC7-APO-32C,CC7,Apo,B1,32C (heat stress),9,day_09,8
CC7-APO-2_B1,CC7-APO-2,CC7-APO-32C,CC7,Apo,B1,32C (heat stress),10,day_010,8
CC7-APO-2_B1,CC7-APO-2,CC7-APO-32C,CC7,Apo,B1,32C (heat stress),11,day_011,8
CC7-APO-2_B1,CC7-APO-2,CC7-APO-32C,CC7,Apo,B1,32C (heat stress),12,day_012,8
CC7-APO-2_B1,CC7-APO-2,CC7-APO-32C,CC7,Apo,B1,32C (heat stress),13,day_013,8
CC7-APO-2_B1,CC7-APO-2,CC7-APO-32C,CC7,Apo,B1,32C (heat stress),14,day_014,8
CC7-APO-2_B1,CC7-APO-2,CC7-APO-32C,CC7,Apo,B1,32C (heat stress),17,day_017,8
CC7-APO-2_B1,CC7-APO-2,CC7-APO-32C,CC7,Apo,B1,32C (heat stress),20,day_020,8
CC7-APO-2_B1,CC7-APO-2,CC7-APO-32C,CC7,Apo,B1,32C (heat stress),21,day_021,8
CC7-APO-2_C2,CC7-APO-2,CC7-APO-32C,CC7,Apo,C2,32C (heat stress),0,day_00,0
CC7-APO-2_C2,CC7-APO-2,CC7-APO-32C,CC7,Apo,C2,32C (heat stress),4,day_04,0
CC7-APO-2_C2,CC7-APO-2,CC7-APO-32C,CC7,Apo,C2,32C (heat stress),5,day_05,1
CC7-APO-2_C2,CC7-APO-2,CC7-APO-32C,CC7,Apo,C2,32C (heat stress),6,day_06,7
CC7-APO-2_C2,CC7-APO-2,CC7-APO-32C,CC7,Apo,C2,32C (heat stress),7,day_07,8
CC7-APO-2_C2,CC7-APO-2,CC7-APO-32C,CC7,Apo,C2,32C (heat stress),8,day_08,8
CC7-APO-2_C2,CC7-APO-2,CC7-APO-32C,CC7,Apo,C2,32C (heat stress),9,day_09,8
CC7-APO-2_C2,CC7-APO-2,CC7-APO-32C,CC7,Apo,C2,32C (heat stress),10,day_010,8
CC7-APO-2_C2,CC7-APO-2,CC7-APO-32C,CC7,Apo,C2,32C (heat stress),11,day_011,8
CC7-APO-2_C2,CC7-APO-2,CC7-APO-32C,CC7,Apo,C2,32C (heat stress),12,day_012,8
CC7-APO-2_C2,CC7-APO-2,CC7-APO-32C,CC7,Apo,C2,32C (heat stress),13,day_013,8
CC7-APO-2_C2,CC7-APO-2,CC7-APO-32C,CC7,Apo,C2,32C (heat stress),14,day_014,8
CC7-APO-2_C2,CC7-APO-2,CC7-APO-32C,CC7,Apo,C2,32C (heat stress),17,day_017,8
CC7-APO-2_C2,CC7-APO-2,CC7-APO-32C,CC7,Apo,C2,32C (heat stress),20,day_020,8
CC7-APO-2_C2,CC7-APO-2,CC7-APO-32C,CC7,Apo,C2,32C (heat stress),21,day_021,8
CC7-APO-2_C1,CC7-APO-2,CC7-APO-32C,CC7,Apo,C1,32C (heat stress),0,day_00,0
CC7-APO-2_C1,CC7-APO-2,CC7-APO-32C,CC7,Apo,C1,32C (heat stress),4,day_04,1
CC7-APO-2_C1,CC7-APO-2,CC7-APO-32C,CC7,Apo,C1,32C (heat stress),5,day_05,1
CC7-APO-2_C1,CC7-APO-2,CC7-APO-32C,CC7,Apo,C1,32C (heat stress),6,day_06,7
CC7-APO-2_C1,CC7-APO-2,CC7-APO-32C,CC7,Apo,C1,32C (heat stress),7,day_07,7
CC7-APO-2_C1,CC7-APO-2,CC7-APO-32C,CC7,Apo,C1,32C (heat stress),8,day_08,7
CC7-APO-2_C1,CC7-APO-2,CC7-APO-32C,CC7,Apo,C1,32C (heat stress),9,day_09,8
CC7-APO-2_C1,CC7-APO-2,CC7-APO-32C,CC7,Apo,C1,32C (heat stress),10,day_010,8
CC7-APO-2_C1,CC7-APO-2,CC7-APO-32C,CC7,Apo,C1,32C (heat stress),11,day_011,8
CC7-APO-2_C1,CC7-APO-2,CC7-APO-32C,CC7,Apo,C1,32C (heat stress),12,day_012,8
CC7-APO-2_C1,CC7-APO-2,CC7-APO-32C,CC7,Apo,C1,32C (heat stress),13,day_013,8
CC7-APO-2_C1,CC7-APO-2,CC7-APO-32C,CC7,Apo,C1,32C (heat stress),14,day_014,9
CC7-APO-2_C1,CC7-APO-2,CC7-APO-32C,CC7,Apo,C1,32C (heat stress),17,day_017,9
CC7-APO-2_C1,CC7-APO-2,CC7-APO-32C,CC7,Apo,C1,32C (heat stress),20,day_020,9
CC7-APO-2_C1,CC7-APO-2,CC7-APO-32C,CC7,Apo,C1,32C (heat stress),21,day_021,9
CC7-APO-2_B4,CC7-APO-2,CC7-APO-32C,CC7,Apo,B4,32C (heat stress),0,day_00,0
CC7-APO-2_B4,CC7-APO-2,CC7-APO-32C,CC7,Apo,B4,32C (heat stress),4,day_04,0
CC7-APO-2_B4,CC7-APO-2,CC7-APO-32C,CC7,Apo,B4,32C (heat stress),5,day_05,0
CC7-APO-2_B4,CC7-APO-2,CC7-APO-32C,CC7,Apo,B4,32C (heat stress),6,day_06,6
CC7-APO-2_B4,CC7-APO-2,CC7-APO-32C,CC7,Apo,B4,32C (heat stress),7,day_07,7
CC7-APO-2_B4,CC7-APO-2,CC7-APO-32C,CC7,Apo,B4,32C (heat stress),8,day_08,7
CC7-APO-2_B4,CC7-APO-2,CC7-APO-32C,CC7,Apo,B4,32C (heat stress),9,day_09,10
CC7-APO-2_B4,CC7-APO-2,CC7-APO-32C,CC7,Apo,B4,32C (heat stress),10,day_010,12
CC7-APO-2_B4,CC7-APO-2,CC7-APO-32C,CC7,Apo,B4,32C (heat stress),11,day_011,12
CC7-APO-2_B4,CC7-APO-2,CC7-APO-32C,CC7,Apo,B4,32C (heat stress),12,day_012,12
CC7-APO-2_B4,CC7-APO-2,CC7-APO-32C,CC7,Apo,B4,32C (heat stress),13,day_013,12
CC7-APO-2_B4,CC7-APO-2,CC7-APO-32C,CC7,Apo,B4,32C (heat stress),14,day_014,12
CC7-APO-2_B4,CC7-APO-2,CC7-APO-32C,CC7,Apo,B4,32C (heat stress),17,day_017,12
CC7-APO-2_B4,CC7-APO-2,CC7-APO-32C,CC7,Apo,B4,32C (heat stress),20,day_020,12
CC7-APO-2_B4,CC7-APO-2,CC7-APO-32C,CC7,Apo,B4,32C (heat stress),21,day_021,12
CC7-APO-4_A1,CC7-APO-4,CC7-APO-32C,CC7,Apo,A1,32C (heat stress),0,day_00,0
CC7-APO-4_A1,CC7-APO-4,CC7-APO-32C,CC7,Apo,A1,32C (heat stress),4,day_04,0
CC7-APO-4_A1,CC7-APO-4,CC7-APO-32C,CC7,Apo,A1,32C (heat stress),5,day_05,5
CC7-APO-4_A1,CC7-APO-4,CC7-APO-32C,CC7,Apo,A1,32C (heat stress),6,day_06,6
CC7-APO-4_A1,CC7-APO-4,CC7-APO-32C,CC7,Apo,A1,32C (heat stress),7,day_07,6
CC7-APO-4_A1,CC7-APO-4,CC7-APO-32C,CC7,Apo,A1,32C (heat stress),8,day_08,6
CC7-APO-4_A1,CC7-APO-4,CC7-APO-32C,CC7,Apo,A1,32C (heat stress),9,day_09,6
CC7-APO-4_A1,CC7-APO-4,CC7-APO-32C,CC7,Apo,A1,32C (heat stress),10,day_010,6
CC7-APO-4_A1,CC7-APO-4,CC7-APO-32C,CC7,Apo,A1,32C (heat stress),11,day_011,6
CC7-APO-4_A1,CC7-APO-4,CC7-APO-32C,CC7,Apo,A1,32C (heat stress),12,day_012,6
CC7-APO-4_A1,CC7-APO-4,CC7-APO-32C,CC7,Apo,A1,32C (heat stress),13,day_013,6
CC7-APO-4_A1,CC7-APO-4,CC7-APO-32C,CC7,Apo,A1,32C (heat stress),14,day_014,6
CC7-APO-4_A1,CC7-APO-4,CC7-APO-32C,CC7,Apo,A1,32C (heat stress),17,day_017,6
CC7-APO-4_A1,CC7-APO-4,CC7-APO-32C,CC7,Apo,A1,32C (heat stress),20,day_020,6
CC7-APO-4_A1,CC7-APO-4,CC7-APO-32C,CC7,Apo,A1,32C (heat stress),21,day_021,6
CC7-APO-4_A2,CC7-APO-4,CC7-APO-32C,CC7,Apo,A2,32C (heat stress),0,day_00,0
CC7-APO-4_A2,CC7-APO-4,CC7-APO-32C,CC7,Apo,A2,32C (heat stress),4,day_04,0
CC7-APO-4_A2,CC7-APO-4,CC7-APO-32C,CC7,Apo,A2,32C (heat stress),5,day_05,0
CC7-APO-4_A2,CC7-APO-4,CC7-APO-32C,CC7,Apo,A2,32C (heat stress),6,day_06,3
CC7-APO-4_A2,CC7-APO-4,CC7-APO-32C,CC7,Apo,A2,32C (heat stress),7,day_07,8
CC7-APO-4_A2,CC7-APO-4,CC7-APO-32C,CC7,Apo,A2,32C (heat stress),8,day_08,8
CC7-APO-4_A2,CC7-APO-4,CC7-APO-32C,CC7,Apo,A2,32C (heat stress),9,day_09,8
CC7-APO-4_A2,CC7-APO-4,CC7-APO-32C,CC7,Apo,A2,32C (heat stress),10,day_010,8
CC7-APO-4_A2,CC7-APO-4,CC7-APO-32C,CC7,Apo,A2,32C (heat stress),11,day_011,8
CC7-APO-4_A2,CC7-APO-4,CC7-APO-32C,CC7,Apo,A2,32C (heat stress),12,day_012,8
CC7-APO-4_A2,CC7-APO-4,CC7-APO-32C,CC7,Apo,A2,32C (heat stress),13,day_013,8
CC7-APO-4_A2,CC7-APO-4,CC7-APO-32C,CC7,Apo,A2,32C (heat stress),14,day_014,8
CC7-APO-4_A2,CC7-APO-4,CC7-APO-32C,CC7,Apo,A2,32C (heat stress),17,day_017,8
CC7-APO-4_A2,CC7-APO-4,CC7-APO-32C,CC7,Apo,A2,32C (heat stress),20,day_020,8
CC7-APO-4_A2,CC7-APO-4,CC7-APO-32C,CC7,Apo,A2,32C (heat stress),21,day_021,8
CC7-APO-4_A3,CC7-APO-4,CC7-APO-32C,CC7,Apo,A3,32C (heat stress),0,day_00,0
CC7-APO-4_A3,CC7-APO-4,CC7-APO-32C,CC7,Apo,A3,32C (heat stress),4,day_04,0
CC7-APO-4_A3,CC7-APO-4,CC7-APO-32C,CC7,Apo,A3,32C (heat stress),5,day_05,1
CC7-APO-4_A3,CC7-APO-4,CC7-APO-32C,CC7,Apo,A3,32C (heat stress),6,day_06,5
CC7-APO-4_A3,CC7-APO-4,CC7-APO-32C,CC7,Apo,A3,32C (heat stress),7,day_07,8
CC7-APO-4_A3,CC7-APO-4,CC7-APO-32C,CC7,Apo,A3,32C (heat stress),8,day_08,8
CC7-APO-4_A3,CC7-APO-4,CC7-APO-32C,CC7,Apo,A3,32C (heat stress),9,day_09,8
CC7-APO-4_A3,CC7-APO-4,CC7-APO-32C,CC7,Apo,A3,32C (heat stress),10,day_010,8
CC7-APO-4_A3,CC7-APO-4,CC7-APO-32C,CC7,Apo,A3,32C (heat stress),11,day_011,8
CC7-APO-4_A3,CC7-APO-4,CC7-APO-32C,CC7,Apo,A3,32C (heat stress),12,day_012,8
CC7-APO-4_A3,CC7-APO-4,CC7-APO-32C,CC7,Apo,A3,32C (heat stress),13,day_013,8
CC7-APO-4_A3,CC7-APO-4,CC7-APO-32C,CC7,Apo,A3,32C (heat stress),14,day_014,8
CC7-APO-4_A3,CC7-APO-4,CC7-APO-32C,CC7,Apo,A3,32C (heat stress),17,day_017,8
CC7-APO-4_A3,CC7-APO-4,CC7-APO-32C,CC7,Apo,A3,32C (heat stress),20,day_020,8
CC7-APO-4_A3,CC7-APO-4,CC7-APO-32C,CC7,Apo,A3,32C (heat stress),21,day_021,8
CC7-APO-4_C3,CC7-APO-4,CC7-APO-32C,CC7,Apo,C3,32C (heat stress),0,day_00,0
CC7-APO-4_C3,CC7-APO-4,CC7-APO-32C,CC7,Apo,C3,32C (heat stress),4,day_04,0
CC7-APO-4_C3,CC7-APO-4,CC7-APO-32C,CC7,Apo,C3,32C (heat stress),5,day_05,0
CC7-APO-4_C3,CC7-APO-4,CC7-APO-32C,CC7,Apo,C3,32C (heat stress),6,day_06,8
CC7-APO-4_C3,CC7-APO-4,CC7-APO-32C,CC7,Apo,C3,32C (heat stress),7,day_07,9
CC7-APO-4_C3,CC7-APO-4,CC7-APO-32C,CC7,Apo,C3,32C (heat stress),8,day_08,10
