,Label,Area,Mean,Min,Max,MinThr,MaxThr,Type,%,Region,notes,,plate,well,sym,temp,treatment,day,calculation
2,Snap-971.czi,170.385,1094.044,600,3137,599,65535,Symbiont Area,3.703,Pedal disc,,,11,B1,inoc,32C,inoc-32C,14,3.702827175
3,Snap-974.czi,2197.711,1267.528,512,3010,0,65535,Tentacle Area,0,Tentacle,,,11,B1,inoc,32C,inoc-32C,14,0
4,Snap-973.czi,53.624,3067.677,1602,3996,1592,65535,Symbiont Area,2.44,Tentacle,,,11,B1,inoc,32C,inoc-32C,14,2.439993248
5,Snap-976.czi,8390.827,1085.605,517,2614,0,65535,Tentacle Area,0,Body column,,,11,B2,inoc,32C,inoc-32C,14,0
6,Snap-975.czi,869.657,1689.339,933,3712,933,65535,Symbiont Area,10.364,Body column,,,11,B2,inoc,32C,inoc-32C,14,10.36437767
7,Snap-978.czi,4451.857,569.387,338,2733,0,65535,Tentacle Area,0,Body column,,,11,B3,inoc,32C,inoc-32C,14,0
8,Snap-977.czi,224.009,159.431,47,1732,47,65535,Symbiont Area,5.032,Body column,,,11,B3,inoc,32C,inoc-32C,14,5.031810321
9,Snap-980.czi,6474.641,436.879,249,1506,0,65535,Tentacle Area,0,Pedal disc,,,11,B4,inoc,32C,inoc-32C,14,0
10,Snap-979.czi,2.811,224.923,47,1240,47,65535,Symbiont Area,0.043,Pedal disc,,,11,B4,inoc,32C,inoc-32C,14,0.04341553454
11,Snap-982.czi,3209.428,874.234,441,3666,0,65535,Tentacle Area,0,Tentacle,,,11,B4,inoc,32C,inoc-32C,14,0
12,Snap-981.czi,22.92,75.387,47,1722,47,65535,Symbiont Area,0.714,Tentacle,,,11,B4,inoc,32C,inoc-32C,14,0.7141459475
13,Snap-984.czi,12495.859,598.15,257,1687,0,65535,Tentacle Area,0,Body column,,,11,B5,inoc,32C,inoc-32C,14,0
14,Snap-983.czi,1.73,1024.25,47,3988,47,65535,Symbiont Area,0.014,Body column,,,11,B5,inoc,32C,inoc-32C,14,0.01384458643
15,Snap-987.czi,5361.299,640.745,280,1696,0,65535,Tentacle Area,0,Tentacle,,,11,B5,inoc,32C,inoc-32C,14,0
16,Snap-986.czi,0.649,1364.667,47,3997,47,65535,Symbiont Area,0.012,Tentacle,,,11,B5,inoc,32C,inoc-32C,14,0.01210527523
17,Snap-989.czi,8656.568,429.317,220,2976,0,65535,Tentacle Area,0,Body column,,,11,B6,inoc,32C,inoc-32C,14,0
18,Snap-988.czi,421.206,2181.273,1180,3819,1180,65535,Symbiont Area,4.866,Body column,,,11,B6,inoc,32C,inoc-32C,14,4.865738939
19,Snap-991.czi,4525.589,517.943,250,1402,0,65535,Tentacle Area,0,Tentacle,,,11,B6,inoc,32C,inoc-32C,14,0
20,Snap-990.czi,229.198,2545.771,1363,3832,1362,65535,Symbiont Area,5.065,Tentacle,,,11,B6,inoc,32C,inoc-32C,14,5.064489948
21,Snap-993.czi,15979.676,714.281,290,2669,0,65535,Tentacle Area,0,Pedal disc,,,11,C2,inoc,32C,inoc-32C,14,0
22,Snap-992.czi,1063.611,2145.56,1158,3998,1158,65535,Symbiont Area,6.656,Pedal disc,,,11,C2,inoc,32C,inoc-32C,14,6.656023564
23,Snap-995.czi,19003.15,912.865,376,1718,0,65535,Tentacle Area,0,Body column,,,11,C4,inoc,32C,inoc-32C,14,0
24,Snap-994.czi,1.73,604.625,50,1717,47,65535,Symbiont Area,0.009,Body column,,,11,C4,inoc,32C,inoc-32C,14,0.009103753851
25,Snap-997.czi,7056.935,829.418,396,2086,0,65535,Tentacle Area,0,Tentacle,,,11,C4,inoc,32C,inoc-32C,14,0
26,Snap-996.czi,103.356,229.427,47,1255,47,65535,Symbiont Area,1.465,Tentacle,,,11,C4,inoc,32C,inoc-32C,14,1.464601842
27,Snap-999.czi,8915.173,1091.971,478,3614,0,65535,Tentacle Area,0,Body column,,,11,C5,inoc,32C,inoc-32C,14,0
28,Snap-998.czi,8.649,245.1,47,3991,47,65535,Symbiont Area,0.097,Body column,,,11,C5,inoc,32C,inoc-32C,14,0.09701438211
29,Snap-1001.czi,2470.587,1031.496,484,3479,0,65535,Tentacle Area,0,Tentacle,,,11,C5,inoc,32C,inoc-32C,14,0
30,Snap-1000.czi,0,NaN,255,46,47,65535,Symbiont Area,0,Tentacle,,,11,C5,inoc,32C,inoc-32C,14,0
31,Snap-1003.czi,8824.142,540.059,254,3256,0,65535,Tentacle Area,0,Pedal disc,,,11,D1,inoc,32C,inoc-32C,14,0
32,Snap-1002.czi,185.305,2687.158,1376,3975,1376,65535,Symbiont Area,2.1,Pedal disc,,,11,D1,inoc,32C,inoc-32C,14,2.099977539
33,Snap-1005.czi,9709.367,515.839,273,1552,0,65535,Tentacle Area,0,Body column,,,11,D2,inoc,32C,inoc-32C,14,0
34,Snap-1004.czi,875.927,1217.067,667,3992,667,65535,Symbiont Area,9.021,Body column,,,11,D2,inoc,32C,inoc-32C,14,9.0214635
35,Snap-1009.czi,5655.797,820.717,409,1595,0,65535,Tentacle Area,0,Tentacle,,,11,D2,inoc,32C,inoc-32C,14,0
36,Snap-1006.czi,521.967,2732.446,1534,4001,1534,65535,Symbiont Area,9.229,Tentacle,,,11,D2,inoc,32C,inoc-32C,14,9.228884983
37,Snap-1008.czi,7114.884,742.001,431,1926,0,65535,Tentacle Area,0,Tentacle,,,11,D2,inoc,32C,inoc-32C,14,0
38,Snap-1007.czi,827.709,2411.135,1359,3993,1359,65535,Symbiont Area,11.633,Tentacle,,,11,D2,inoc,32C,inoc-32C,14,11.63348552
39,Snap-1011.czi,44443.751,830.568,396,2135,0,65535,Tentacle Area,0,Body column,,,11,D3,inoc,32C,inoc-32C,14,0
40,Snap-1010.czi,1317.891,160.696,63,3978,63,65535,Symbiont Area,2.965,Body column,,,11,D3,inoc,32C,inoc-32C,14,2.965301016
41,Snap-1013.czi,27103.588,648.792,283,1584,0,65535,Tentacle Area,0,Tentacle,,,11,D3,inoc,32C,inoc-32C,14,0
42,Snap-1012.czi,357.636,1490.634,770,3989,770,65535,Symbiont Area,1.32,Tentacle,,,11,D3,inoc,32C,inoc-32C,14,1.319515335
43,Snap-1015.czi,23794.913,921.101,359,2625,0,65535,Tentacle Area,0,Body column,,,11,D4,inoc,32C,inoc-32C,14,0
44,Snap-1014.czi,117.41,104.77,47,3995,47,65535,Symbiont Area,0.493,Body column,,,11,D4,inoc,32C,inoc-32C,14,0.4934247921
45,Snap-1018.czi,13354.921,634.806,215,1752,0,65535,Tentacle Area,0,Tentacle,,,11,D4,inoc,32C,inoc-32C,14,0
46,Snap-1017.czi,59.894,187.921,47,3987,47,65535,Symbiont Area,0.448,Tentacle,,,11,D4,inoc,32C,inoc-32C,14,0.4484788791
1,Snap-1020.czi,15380.084,611.847,304,1475,0,65535,Tentacle Area,0,Body column,"very bad image, might want to take this one out",,7,A1,inoc,25C,inoc-25C,16,0
2,Snap-1019.czi,76.327,53.785,46,372,46,65535,Symbiont Area,0.496,Body column,,,7,A1,inoc,25C,inoc-25C,16,0.4962716719
3,Snap-1022.czi,8632.999,657.964,350,2052,0,65535,Tentacle Area,0,Pedal disc,,,7,A2,inoc,25C,inoc-25C,16,0
4,Snap-1021.czi,1296.053,1161.815,716,2841,716,65535,Symbiont Area,15.013,Pedal disc,,,7,A2,inoc,25C,inoc-25C,16,15.01277829
5,Snap-1025.czi,23420.627,1362.095,453,3771,0,65535,Tentacle Area,0,Tentacle,,,7,A2,inoc,25C,inoc-25C,16,0
6,Snap-1024.czi,8941.552,2001.46,1257,3987,1257,65535,Symbiont Area,38.178,Tentacle,,,7,A2,inoc,25C,inoc-25C,16,38.17810685
7,Snap-1026.czi,3924.051,1333.884,606,3432,0,65535,Tentacle Area,0,Tentacle,,,7,A2,inoc,25C,inoc-25C,16,0
8,Snap-1023.czi,1398.76,2102.478,1269,3652,1269,65535,Symbiont Area,35.646,Tentacle,,,7,A2,inoc,25C,inoc-25C,16,35.64581602
9,Snap-1028.czi,9181.778,465.387,241,2289,0,65535,Tentacle Area,0,Body column,,,7,A3,inoc,25C,inoc-25C,16,0
10,Snap-1027.czi,2329.176,1810.348,1099,3502,1099,65535,Symbiont Area,25.367,Body column,,,7,A3,inoc,25C,inoc-25C,16,25.36737438
11,Snap-1030.czi,10415.774,1029.807,442,3499,0,65535,Tentacle Area,0,Tentacle,,,7,A4,inoc,25C,inoc-25C,16,0
12,Snap-1029.czi,4628.296,2147.098,1445,3542,1445,65535,Symbiont Area,44.435,Tentacle,,,7,A4,inoc,25C,inoc-25C,16,44.43544954
13,Snap-1032.czi,7826.696,1050.083,398,3544,0,65535,Tentacle Area,0,Tentacle,,,7,A4,inoc,25C,inoc-25C,16,0
14,Snap-1031.czi,3848.156,1991.292,1345,3395,1345,65535,Symbiont Area,49.167,Tentacle,,,7,A4,inoc,25C,inoc-25C,16,49.16705593
15,Snap-1036.czi,8287.472,439.619,246,1152,0,65535,Tentacle Area,0,Body column,,,7,A6,inoc,25C,inoc-25C,16,0
16,Snap-1035.czi,2790.167,1044.084,659,2243,659,65535,Symbiont Area,33.667,Body column,,,7,A6,inoc,25C,inoc-25C,16,33.6672872
17,Snap-1040.czi,5774.721,703.026,425,2163,0,65535,Tentacle Area,33.667,Tentacle,,,7,A6,inoc,25C,inoc-25C,16,0
18,Snap-1038.czi,2708.218,2310.453,1456,3867,1456,65535,Symbiont Area,46.898,Tentacle,,,7,A6,inoc,25C,inoc-25C,16,46.8978155
19,Snap-1039.czi,7066.233,675.131,314,1336,0,65535,Tentacle Area,0,Tentacle,,,7,A6,inoc,25C,inoc-25C,16,0
20,Snap-1037.czi,2960.985,2276.384,1402,3972,1402,65535,Symbiont Area,41.903,Tentacle,,,7,A6,inoc,25C,inoc-25C,16,41.90330265
21,Snap-1042.czi,6219.496,676.264,325,2976,0,65535,Tentacle Area,0,Body column,,,7,B1,inoc,25C,inoc-25C,16,0
22,Snap-1041.czi,760.68,1010.225,574,2983,574,65535,Symbiont Area,12.231,Body column,,,7,B1,inoc,25C,inoc-25C,16,12.23057302
23,Snap-1045.czi,3594.308,790.155,344,3487,0,65535,Tentacle Area,0,Tentacle,,,7,B1,inoc,25C,inoc-25C,16,0
24,Snap-1044.czi,1435.302,2187.906,1387,3731,1387,65535,Symbiont Area,39.933,Tentacle,,,7,B1,inoc,25C,inoc-25C,16,39.93263794
25,Snap-1046.czi,3205.319,846.388,368,3522,0,65535,Tentacle Area,0,Tentacle,,,7,B1,inoc,25C,inoc-25C,16,0
26,Snap-1043.czi,898.847,2185.934,1323,3321,1323,65535,Symbiont Area,28.042,Tentacle,,,7,B1,inoc,25C,inoc-25C,16,28.04235709
27,Snap-1048.czi,5300.972,336.484,215,1064,0,65535,Tentacle Area,0,Pedal disc,,,7,B2,inoc,25C,inoc-25C,16,0
28,Snap-1047.czi,1500.385,1058.494,665,3489,665,65535,Symbiont Area,28.304,Pedal disc,,,7,B2,inoc,25C,inoc-25C,16,28.3039601
29,Snap-1050.czi,10124.736,561.112,221,2052,0,65535,Tentacle Area,0,Tentacle,,,7,B2,inoc,25C,inoc-25C,16,0
30,Snap-1049.czi,4018.758,2287.245,1347,3904,1347,65535,Symbiont Area,39.692,Tentacle,,,7,B2,inoc,25C,inoc-25C,16,39.69247198
31,Snap-1052.czi,13870.185,1044.973,312,2271,0,65535,Tentacle Area,0,Body column,,,7,B3,inoc,25C,inoc-25C,16,0
32,Snap-1051.czi,2475.344,930.04,542,3659,542,65535,Symbiont Area,17.847,Body column,,,7,B3,inoc,25C,inoc-25C,16,17.84651034
33,Snap-1056.czi,3852.265,531.479,301,1660,0,65535,Tentacle Area,0,Tentacle,,,7,B3,inoc,25C,inoc-25C,16,0
34,Snap-1053.czi,1168.48,2322.373,1515,3858,1515,65535,Symbiont Area,30.332,Tentacle,,,7,B3,inoc,25C,inoc-25C,16,30.33228503
35,Snap-1055.czi,5527.143,506.109,241,1801,0,65535,Tentacle Area,0,Tentacle,,,7,B3,inoc,25C,inoc-25C,16,0
36,Snap-1054.czi,2915.578,2311.613,1518,3951,1518,65535,Symbiont Area,52.75,Tentacle,,,7,B3,inoc,25C,inoc-25C,16,52.75018215
37,Snap-1058.czi,6244.146,339.934,180,2960,0,65535,Tentacle Area,0,Pedal disc,,,7,B3,inoc,25C,inoc-25C,16,0
38,Snap-1057.czi,1746.449,1607.44,1086,3213,1086,65535,Symbiont Area,27.969,Pedal disc,,,7,B3,inoc,25C,inoc-25C,16,27.96938124
39,Snap-1060.czi,6191.819,456.606,265,1723,0,65535,Tentacle Area,0,Pedal disc,,,7,B5,inoc,25C,inoc-25C,16,0
40,Snap-1059.czi,865.981,945.109,573,3136,573,65535,Symbiont Area,13.986,Pedal disc,,,7,B5,inoc,25C,inoc-25C,16,13.98589009
41,Snap-1062.czi,11819.075,623.448,271,1973,0,65535,Tentacle Area,0,Tentacle,,,7,B5,inoc,25C,inoc-25C,16,0
42,Snap-1061.czi,4464.614,2146.726,1292,3953,1292,65535,Symbiont Area,37.775,Tentacle,,,7,B5,inoc,25C,inoc-25C,16,37.77464819
43,Snap-1063.czi,311524.871,97.46,0,3799,0,65535,Tentacle Area,0,Body column,,,7,B6,inoc,25C,inoc-25C,16,0
44,Snap-1063.czi,2829.088,918.879,559,2048,559,65535,Symbiont Area,0.908,Body column,,,7,B6,inoc,25C,inoc-25C,16,0.9081419377
45,Snap-1066.czi,7321.595,656.789,302,2969,0,65535,Tentacle Area,0,Tentacle,,,7,B6,inoc,25C,inoc-25C,16,0
46,Snap-1065.czi,2620.431,2328.773,1498,3820,1498,65535,Symbiont Area,35.79,Tentacle,,,7,B6,inoc,25C,inoc-25C,16,35.79043911
47,Snap-1068.czi,8091.788,501.951,235,2269,0,65535,Tentacle Area,0,Tentacle,,,7,C1,inoc,25C,inoc-25C,16,0
48,Snap-1067.czi,1646.986,2014.165,1191,3648,1191,65535,Symbiont Area,20.354,Tentacle,,,7,C1,inoc,25C,inoc-25C,16,20.35379572
49,Snap-1070.czi,4593.916,461.801,243,2140,0,65535,Tentacle Area,0,Body column,,,7,C1,inoc,25C,inoc-25C,16,0
50,Snap-1069.czi,1076.584,794.271,484,2185,484,65535,Symbiont Area,23.435,Body column,,,7,C1,inoc,25C,inoc-25C,16,23.43499533
51,Snap-1072.czi,5674.393,691.03,360,2603,0,65535,Tentacle Area,0,Pedal disc,,,7,C2,inoc,25C,inoc-25C,16,0
52,Snap-1071.czi,57.3,1443.389,740,3442,739,65535,Symbiont Area,1.01,Pedal disc,,,7,C2,inoc,25C,inoc-25C,16,1.009799638
53,Snap-1074.czi,14425.451,1450.24,389,3334,0,65535,Tentacle Area,0,Tentacle,,,7,C2,inoc,25C,inoc-25C,16,0
54,Snap-1073.czi,545.319,2467.037,1279,4010,1278,65535,Symbiont Area,3.78,Tentacle,,,7,C2,inoc,25C,inoc-25C,16,3.78025616
55,Snap-1076.czi,4989.392,900.488,433,3624,0,65535,Tentacle Area,0,Tentacle,,,7,C3,inoc,25C,inoc-25C,16,0
56,Snap-1075.czi,784.681,2465.263,1471,3977,1471,65535,Symbiont Area,15.727,Tentacle,,,7,C3,inoc,25C,inoc-25C,16,15.72698637
57,Snap-1078.czi,16733.653,668.983,328,1434,0,65535,Tentacle Area,0,Body column,,,7,C4,inoc,25C,inoc-25C,16,0
58,Snap-1077.czi,2471.019,1218.896,725,2909,725,65535,Symbiont Area,14.767,Body column,,,7,C4,inoc,25C,inoc-25C,16,14.76676372
59,Snap-1084.czi,4907.226,432.06,187,955,0,65535,Tentacle Area,0,Tentacle,,,7,C4,inoc,25C,inoc-25C,16,0
60,Snap-1079.czi,2050.245,2076.624,1310,3766,1310,65535,Symbiont Area,41.78,Tentacle,,,7,C4,inoc,25C,inoc-25C,16,41.7801218
61,Snap-1082.czi,4670.028,437.283,201,1105,0,65535,Tentacle Area,0,Tentacle,,,7,C4,inoc,25C,inoc-25C,16,0
62,Snap-1081.czi,1473.573,2351.019,1564,3721,1564,65535,Symbiont Area,31.554,Tentacle,,,7,C4,inoc,25C,inoc-25C,16,31.55383651
63,Snap-1083.czi,5747.26,404.903,179,1124,0,65535,Tentacle Area,0,Tentacle,,,7,C4,inoc,25C,inoc-25C,16,0
64,Snap-1080.czi,2494.804,2082.306,1394,3602,1394,65535,Symbiont Area,43.409,Tentacle,,,7,C4,inoc,25C,inoc-25C,16,43.40858078
65,Snap-1086.czi,15165.157,1572,575,3306,0,65535,Tentacle Area,0,Body column,,,7,C5,inoc,25C,inoc-25C,16,0
66,Snap-1085.czi,90.598,1754.461,881,3990,881,65535,Symbiont Area,0.597,Body column,,,7,C5,inoc,25C,inoc-25C,16,0.5974089157
67,Snap-1088.czi,5929.106,1736.606,634,3888,0,65535,Tentacle Area,0,Tentacle,,,7,C5,inoc,25C,inoc-25C,16,0
68,Snap-1087.czi,13.406,2331.484,1200,3950,1195,65535,Symbiont Area,0.226,Tentacle,,,7,C5,inoc,25C,inoc-25C,16,0.2261049136
69,Snap-1090.czi,35490.523,692.884,212,1621,0,65535,Tentacle Area,0,Body column,,,7,C6,inoc,25C,inoc-25C,16,0
70,Snap-1089.czi,6830.764,910.701,525,2306,525,65535,Symbiont Area,19.247,Body column,,,7,C6,inoc,25C,inoc-25C,16,19.2467268
71,Snap-1094.czi,21845.212,597.791,276,3549,0,65535,Tentacle Area,0,Tentacle,,,7,C6,inoc,25C,inoc-25C,16,0
72,Snap-1092.czi,7917.943,2050.854,1365,3740,1365,65535,Symbiont Area,36.246,Tentacle,,,7,C6,inoc,25C,inoc-25C,16,36.24566793
73,Snap-1093.czi,23895.457,679.968,269,1421,0,65535,Tentacle Area,0,Tentacle,,,7,C6,inoc,25C,inoc-25C,16,0
74,Snap-1091.czi,3370.299,2439.31,1534,3799,1534,65535,Symbiont Area,14.104,Tentacle,,,7,C6,inoc,25C,inoc-25C,16,14.10435046
75,Snap-1096.czi,6786.654,326.82,193,1179,0,65535,Tentacle Area,0,Pedal disc,,,7,D1,inoc,25C,inoc-25C,16,0
76,Snap-1095.czi,1694.772,700.031,427,2002,427,65535,Symbiont Area,24.972,Pedal disc,,,7,D1,inoc,25C,inoc-25C,16,24.97212912
77,Snap-1098.czi,6782.762,532.683,236,2001,0,65535,Tentacle Area,0,Tentacle,,,7,D1,inoc,25C,inoc-25C,16,0
78,Snap-1097.czi,2776.761,2219.385,1355,3839,1355,65535,Symbiont Area,40.939,Tentacle,,,7,D1,inoc,25C,inoc-25C,16,40.93849968
79,Snap-1100.czi,8761.005,524.447,178,1847,0,65535,Tentacle Area,0,Tentacle,,,7,D2,inoc,25C,inoc-25C,16,0
80,Snap-1099.czi,3687.069,2519.095,1694,3962,1694,65535,Symbiont Area,42.085,Tentacle,,,7,D2,inoc,25C,inoc-25C,16,42.08500052
81,Snap-1104.czi,11231.375,939.44,390,3873,0,65535,Tentacle Area,0,Tentacle,,,7,D3,inoc,25C,inoc-25C,16,0
82,Snap-1103.czi,3013.312,2524.891,1740,3961,1740,65535,Symbiont Area,26.829,Tentacle,,,7,D3,inoc,25C,inoc-25C,16,26.82941314
83,Snap-1106.czi,6625.783,896.777,396,3205,0,65535,Tentacle Area,0,Tentacle,,,7,D3,inoc,25C,inoc-25C,16,0
84,Snap-1105.czi,3225.212,2412.686,1433,3972,1433,65535,Symbiont Area,48.677,Tentacle,,,7,D3,inoc,25C,inoc-25C,16,48.67669225
85,Snap-1108.czi,12886.794,885.253,412,3624,0,65535,Tentacle Area,0,Tentacle,,,7,D4,inoc,25C,inoc-25C,16,0
86,Snap-1107.czi,6012.569,2099.251,1377,3817,1377,65535,Symbiont Area,46.657,Tentacle,,,7,D4,inoc,25C,inoc-25C,16,46.65682558
87,Snap-1112.czi,21597.418,592.748,215,1527,0,65535,Tentacle Area,0,Body column,,,7,D4,inoc,25C,inoc-25C,16,0
88,Snap-1109.czi,6785.357,968.281,592,2895,592,65535,Symbiont Area,31.417,Body column,,,7,D4,inoc,25C,inoc-25C,16,31.41744536
89,Snap-1111.czi,7958.81,553.276,270,2516,0,65535,Tentacle Area,0,Tentacle,,,7,D4,inoc,25C,inoc-25C,16,0
90,Snap-1110.czi,4047.3,2260.823,1430,3900,1430,65535,Symbiont Area,50.853,Tentacle,,,7,D4,inoc,25C,inoc-25C,16,50.85307979
91,Snap-1114.czi,9956.08,491.017,346,2799,0,65535,Tentacle Area,0,Pedal disc,,,7,D5,inoc,25C,inoc-25C,16,0
92,Snap-1113.czi,3070.179,1136.594,705,2603,705,65535,Symbiont Area,30.837,Pedal disc,,,7,D5,inoc,25C,inoc-25C,16,30.8372271
93,Snap-1116.czi,21764.776,933.849,338,3830,0,65535,Tentacle Area,0,Tentacle,,,7,D5,inoc,25C,inoc-25C,16,0
94,Snap-1115.czi,5650.824,2174.453,1256,3682,1256,65535,Symbiont Area,25.963,Tentacle,,,7,D5,inoc,25C,inoc-25C,16,25.96316176
,Snap-1117.czi,,,,,,,,,,"no aiptasia in image, did not analyze",,7,D6,inoc,25C,inoc-25C,16,0
,Snap-1118.czi,,,,,,,,,,"no aiptasia in image, did not analyze",,7,D6,inoc,25C,inoc-25C,16,0
1,Snap-1120.czi,13077.072,534.949,237,1049,0,65535,Tentacle Area,0,Body column,,,10,A1,inoc,32C,inoc-32C,16,0
2,Snap-1119.czi,1543.63,1440.019,823,3940,823,65535,Symbiont Area,11.804,Body column,,,10,A1,inoc,32C,inoc-32C,16,11.80409498
3,Snap-1124.czi,10061.382,656.392,285,1804,0,65535,Tentacle Area,0,Tentacle,,,10,A1,inoc,32C,inoc-32C,16,0
4,Snap-1122.czi,1307.729,1983.724,1142,3956,1142,65535,Symbiont Area,12.998,Tentacle,,,10,A1,inoc,32C,inoc-32C,16,12.99750869
5,Snap-1123.czi,5283.025,715.722,289,1442,0,65535,Tentacle Area,0,Tentacle,,,10,A1,inoc,32C,inoc-32C,16,0
6,Snap-1121.czi,531.265,2662.669,1527,4018,1527,65535,Symbiont Area,10.056,Tentacle,,,10,A1,inoc,32C,inoc-32C,16,10.05607583
7,Snap-1126.czi,10668.325,739.787,406,2411,0,65535,Tentacle Area,0,Body column,,,10,A3,inoc,32C,inoc-32C,16,0
8,Snap-1125.czi,291.904,1731.582,918,3869,918,65535,Symbiont Area,2.736,Body column,,,10,A3,inoc,32C,inoc-32C,16,2.73617461
9,Snap-1128.czi,3873.671,569.518,278,1619,0,65535,Tentacle Area,0,Tentacle,,,10,A3,inoc,32C,inoc-32C,16,0
10,Snap-1127.czi,126.492,2506.858,1309,3918,1308,65535,Symbiont Area,3.265,Tentacle,,,10,A3,inoc,32C,inoc-32C,16,3.265429614
11,Snap-1129.czi,311524.871,96.282,46,4095,0,65535,Tentacle Area,0,Pedal disc,,,10,A3,inoc,32C,inoc-32C,16,0
12,Snap-1129.czi,3.676,163.353,47,1231,47,65535,Symbiont Area,0.001,Pedal disc,,,10,A3,inoc,32C,inoc-32C,16,0.001180002094
13,Snap-1132.czi,7561.604,1927.471,609,3504,0,65535,Tentacle Area,0,Tentacle,,,10,A4,inoc,32C,inoc-32C,16,0
14,Snap-1131.czi,25.731,1952.025,952,3997,943,65535,Symbiont Area,0.34,Tentacle,,,10,A4,inoc,32C,inoc-32C,16,0.3402849448
15,Snap-1134.czi,18749.518,2226.896,1170,3598,0,65535,Tentacle Area,0,Pedal disc,,,10,A5,inoc,32C,inoc-32C,16,0
16,Snap-1133.czi,186.386,106.497,47,4000,47,65535,Symbiont Area,0.994,Pedal disc,,,10,A5,inoc,32C,inoc-32C,16,0.9940842213
17,Snap-1137.czi,2721.84,519.327,347,1021,0,65535,Tentacle Area,0,Pedal disc,,,10,A6,inoc,32C,inoc-32C,16,0
18,Snap-1136.czi,56.218,1127.431,592,3874,590,65535,Symbiont Area,2.065,Pedal disc,,,10,A6,inoc,32C,inoc-32C,16,2.065441025
19,Snap-1139.czi,4072.382,719.88,344,2165,0,65535,Tentacle Area,0,Tentacle,,,10,A6,inoc,32C,inoc-32C,16,0
20,Snap-1138.czi,224.874,3065.588,1598,3936,1598,65535,Symbiont Area,5.522,Tentacle,,,10,A6,inoc,32C,inoc-32C,16,5.521927953
21,Snap-1140.czi,311524.871,101.113,30,4095,0,65535,Tentacle Area,0,Pedal disc,,,10,C2,inoc,32C,inoc-32C,16,0
22,Snap-1140.czi,182.71,1257.369,645,3211,645,65535,Symbiont Area,0.059,Pedal disc,,,10,C2,inoc,32C,inoc-32C,16,0.05865021287
23,Snap-1143.czi,20997.826,1558.485,598,2791,0,65535,Tentacle Area,0,Pedal disc,,,10,C5,inoc,32C,inoc-32C,16,0
24,Snap-1142.czi,1399.192,2206.906,1155,4003,1155,65535,Symbiont Area,6.664,Pedal disc,,,10,C5,inoc,32C,inoc-32C,16,6.663508879
25,Snap-1145.czi,8012.434,662.215,275,1648,0,65535,Tentacle Area,0,Body column,,,10,D4,inoc,32C,inoc-32C,16,0
26,Snap-1144.czi,60.543,381.011,47,1608,47,65535,Symbiont Area,0.756,Body column,,,10,D4,inoc,32C,inoc-32C,16,0.7556130884
27,Snap-1147.czi,10677.19,852.177,271,2344,0,65535,Tentacle Area,0,Tentacle,,,10,D4,inoc,32C,inoc-32C,16,0
28,Snap-1146.czi,1.946,235.333,47,1601,47,65535,Symbiont Area,0.018,Tentacle,,,10,D4,inoc,32C,inoc-32C,16,0.01822576914
1,Snap-1149.czi,12654.136,1362.36,529,3628,0,65535,Tentacle Area,0,Body column,,,11,B1,inoc,32C,inoc-32C,16,0
2,Snap-1148.czi,414.287,2576.435,1352,3956,1352,65535,Symbiont Area,3.274,Body column,,,11,B1,inoc,32C,inoc-32C,16,3.273925616
3,Snap-1151.czi,23188.834,909.572,448,3338,0,65535,Tentacle Area,0,Body column,,,11,B2,inoc,32C,inoc-32C,16,0
4,Snap-1150.czi,137.519,2109.153,1084,3928,1084,65535,Symbiont Area,0.593,Body column,,,11,B2,inoc,32C,inoc-32C,16,0.5930397363
5,Snap-1153.czi,9773.154,798.148,387,2138,0,65535,Tentacle Area,0,Tentacle,,,11,B2,inoc,32C,inoc-32C,16,0
6,Snap-1152.czi,484.128,2183.615,1164,3961,1163,65535,Symbiont Area,4.954,Tentacle,"blurry image, not a great sample",,11,B2,inoc,32C,inoc-32C,16,4.953651605
7,Snap-1155.czi,6951.201,1077.647,304,3018,0,65535,Tentacle Area,0,Pedal disc,,,11,B3,inoc,32C,inoc-32C,16,0
8,Snap-1154.czi,24.001,118.324,47,4000,47,65535,Symbiont Area,0.345,Pedal disc,not an aiptasia,,11,B3,inoc,32C,inoc-32C,16,0.3452784634
9,Snap-1157.czi,16323.474,836.58,236,1713,0,65535,Tentacle Area,0,Body column,,,11,B4,inoc,32C,inoc-32C,16,0
10,Snap-1156.czi,10.163,155.043,47,2887,47,65535,Symbiont Area,0.062,Body column,,,11,B4,inoc,32C,inoc-32C,16,0.06226003117
11,Snap-1159.czi,6447.829,699.618,320,1821,0,65535,Tentacle Area,0,Tentacle,,,11,B4,inoc,32C,inoc-32C,16,0
12,Snap-1158.czi,136.006,61.687,47,1607,47,65535,Symbiont Area,2.109,Tentacle,,,11,B4,inoc,32C,inoc-32C,16,2.109330133
13,Snap-1161.czi,4774.248,588.051,325,1729,0,65535,Tentacle Area,0,Pedal disc,,,11,B5,inoc,32C,inoc-32C,16,0
14,Snap-1160.czi,6.054,110.393,47,1587,47,65535,Symbiont Area,0.127,Pedal disc,,,11,B5,inoc,32C,inoc-32C,16,0.1268053105
15,Snap-1163.czi,3553.874,793.109,433,1664,0,65535,Tentacle Area,0,Tentacle,,,11,B5,inoc,32C,inoc-32C,16,0
16,Snap-1162.czi,17.947,118.506,47,3925,47,65535,Symbiont Area,0.505,Tentacle,,,11,B5,inoc,32C,inoc-32C,16,0.5049982076
